-0.7621	 -0.0992	 -0.9800	 0.9800
0.2392	 0.4003	 -0.9800	 0.9800
-0.3941	 0.5917	 -0.9800	 0.9800
0.3804	 0.7814	 -0.9800	 0.9800
-0.8003	 0.2129	 -0.9800	 0.9800
-0.4090	 0.4856	 -0.9800	 0.9800
-0.0353	 0.0754	 0.9800	 -0.9800
-0.6704	 -0.8652	 -0.9800	 0.9800
0.7003	 0.0928	 -0.9800	 0.9800
0.4950	 0.1749	 -0.9800	 0.9800
0.8198	 0.6784	 -0.9800	 0.9800
0.4761	 0.3566	 -0.9800	 0.9800
0.7555	 0.1757	 -0.9800	 0.9800
0.3302	 -0.5525	 -0.9800	 0.9800
-0.7683	 0.5776	 -0.9800	 0.9800
-0.3894	 0.1370	 -0.9800	 0.9800
-0.1245	 0.2654	 -0.9800	 0.9800
-0.4287	 0.9125	 -0.9800	 0.9800
0.0974	 0.0520	 0.9800	 -0.9800
0.4216	 -0.8734	 -0.9800	 0.9800
0.9306	 -0.6324	 -0.9800	 0.9800
0.0636	 0.9702	 -0.9800	 0.9800
-0.4958	 0.7764	 -0.9800	 0.9800
-0.4991	 -0.0781	 -0.9800	 0.9800
-0.7498	 0.3608	 -0.9800	 0.9800
-0.1356	 -0.6099	 -0.9800	 0.9800
-0.0522	 0.0803	 0.9800	 -0.9800
-0.7234	 -0.5355	 -0.9800	 0.9800
-0.4736	 0.8352	 -0.9800	 0.9800
-0.7908	 0.2950	 -0.9800	 0.9800
0.4477	 -0.7027	 -0.9800	 0.9800
-0.6256	 0.9858	 -0.9800	 0.9800
0.2962	 0.1597	 -0.9800	 0.9800
-0.3264	 0.8776	 -0.9800	 0.9800
-0.9397	 -0.7815	 -0.9800	 0.9800
-0.7101	 0.7871	 -0.9800	 0.9800
0.0531	 0.2028	 0.9800	 -0.9800
0.4682	 0.7201	 -0.9800	 0.9800
0.5405	 0.3264	 -0.9800	 0.9800
0.3519	 -0.1678	 -0.9800	 0.9800
-0.1454	 -0.0790	 -0.9800	 0.9800
-0.5317	 0.1756	 -0.9800	 0.9800
-0.9299	 -0.4007	 -0.9800	 0.9800
-0.2377	 -0.7063	 -0.9800	 0.9800
-0.0625	 0.3170	 -0.9800	 0.9800
-0.0698	 0.0465	 0.9800	 -0.9800
0.9694	 0.2732	 -0.9800	 0.9800
0.3303	 -0.4675	 -0.9800	 0.9800
