-0.0039	 -0.9546	 0.9800	 -0.9800
-0.4083	 0.7574	 -0.9800	 0.9800
-0.8996	 -0.3891	 -0.9800	 0.9800
-0.3131	 -0.5976	 0.9800	 -0.9800
-0.4393	 -0.8639	 0.9800	 -0.9800
-0.5401	 0.7178	 -0.9800	 0.9800
-0.3390	 -0.2618	 -0.9800	 0.9800
0.6083	 -0.5026	 0.9800	 -0.9800
-0.8724	 -0.0653	 -0.9800	 0.9800
-0.4945	 -0.8779	 0.9800	 -0.9800
0.6980	 -0.6158	 0.9800	 -0.9800
0.7399	 -0.5724	 0.9800	 -0.9800
0.5879	 -0.9623	 0.9800	 -0.9800
0.5709	 -0.5214	 0.9800	 -0.9800
-0.6756	 -0.2926	 -0.9800	 0.9800
-0.0880	 0.1654	 -0.9800	 0.9800
0.8745	 -0.8116	 0.9800	 -0.9800
0.2877	 0.8347	 -0.9800	 0.9800
0.1350	 -0.3972	 0.9800	 -0.9800
-0.4518	 0.4753	 -0.9800	 0.9800
-0.8027	 0.4463	 -0.9800	 0.9800
-0.6113	 0.3710	 -0.9800	 0.9800
0.2849	 0.5510	 -0.9800	 0.9800
0.0664	 -0.6763	 0.9800	 -0.9800
-0.8310	 0.6841	 -0.9800	 0.9800
0.5264	 0.7809	 -0.9800	 0.9800
-0.9695	 0.4872	 -0.9800	 0.9800
-0.8757	 0.1122	 -0.9800	 0.9800
-0.1109	 -0.7517	 0.9800	 -0.9800
-0.1885	 0.5325	 -0.9800	 0.9800
0.2118	 0.3057	 -0.9800	 0.9800
0.1465	 0.4792	 -0.9800	 0.9800
0.5346	 -0.5786	 0.9800	 -0.9800
0.6360	 0.8766	 -0.9800	 0.9800
0.6110	 0.8986	 -0.9800	 0.9800
0.0397	 -0.3244	 0.9800	 -0.9800
0.9547	 -0.2822	 0.9800	 -0.9800
-0.5394	 0.2789	 -0.9800	 0.9800
0.4722	 0.4422	 0.9800	 -0.9800
0.2838	 -0.1673	 0.9800	 -0.9800
-0.9381	 0.8686	 -0.9800	 0.9800
0.4072	 0.9384	 -0.9800	 0.9800
0.2313	 -0.7938	 0.9800	 -0.9800
0.3424	 -0.6129	 0.9800	 -0.9800
-0.4839	 0.6871	 -0.9800	 0.9800
0.4946	 0.7600	 -0.9800	 0.9800
-0.3733	 -0.2806	 -0.9800	 0.9800
-0.5132	 -0.4460	 -0.9800	 0.9800
-0.2510	 -0.0994	 -0.9800	 0.9800
0.3189	 0.6867	 -0.9800	 0.9800
0.6264	 0.8706	 -0.9800	 0.9800
-0.5510	 0.7333	 -0.9800	 0.9800
-0.4255	 -0.1176	 -0.9800	 0.9800
0.0843	 0.6496	 -0.9800	 0.9800
-0.0352	 0.8469	 -0.9800	 0.9800
-0.4055	 -0.0566	 -0.9800	 0.9800
-0.6071	 -0.4777	 -0.9800	 0.9800
0.1585	 0.4530	 -0.9800	 0.9800
-0.0379	 0.3170	 -0.9800	 0.9800
